address,albers_x,albers_y,DISSEMINATION_BLOCK_ID,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1055 VERNON DRIVE, VANCOUVER, BC",1212684,477619,59150751009,Admiral Seymour StrongStart Centre,1212578,477967,101.91725284973148,00:01:41,0.59,schools
"1055 W 10TH AV, VANCOUVER, BC",1209183,476062,59153136001,L'Ecole Bilingue Elementary,1209026,475541,121.02123191546845,00:02:01,0.908,schools
"1055 W 12TH AV, VANCOUVER, BC",1209186,475857,59153136003,L'Ecole Bilingue Elementary,1209026,475541,68.35216034242444,00:01:08,0.475,schools
"1055 W 13TH AV, VANCOUVER, BC",1209181,475752,59150646005,L'Ecole Bilingue Elementary,1209026,475541,81.47806666088385,00:01:21,0.413,schools
"1055 W 15TH AV, VANCOUVER, BC",1209191,475546,59150645004,L'Ecole Bilingue Elementary,1209026,475541,50.385333978803544,00:00:50,0.212,schools
"1055 W BROADWAY, VANCOUVER, BC",1209189,476173,59153133004,L'Ecole Bilingue Elementary,1209026,475541,133.54441214895755,00:02:13,1.012,schools
"1055 W GEORGIA ST, VANCOUVER, BC",1209553,478583,59150850009,Lord Roberts Annex,1208956,478319,125.86269967969243,00:02:05,0.906,schools
"1055 WOLFE AV, VANCOUVER, BC",1209166,475124,59150656003,L'Ecole Bilingue Elementary,1209026,475541,65.62795458746236,00:01:05,0.596,schools
"1056 BURNABY ST, VANCOUVER, BC",1208816,477869,59150793003,Anchor Point Montessori,1208902,477646,91.38398002935138,00:01:31,0.628,schools
"1056 E 12TH AV, VANCOUVER, BC",1212539,475831,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,108.90687644663527,00:01:48,0.988,schools
"1056 E 14TH AV, VANCOUVER, BC",1212545,475630,59150737004,Charles Dickens Elementary,1212535,475325,91.35417938414533,00:01:31,0.617,schools
"1056 E 16TH AV, VANCOUVER, BC",1212533,475458,59154191003,Charles Dickens Elementary,1212535,475325,64.41333892124007,00:01:04,0.242,schools
"1056 E 18TH AV, VANCOUVER, BC",1212529,475256,59154191009,Charles Dickens Elementary,1212535,475325,45.56489472946252,00:00:45,0.15,schools
"1056 E 21ST AV, VANCOUVER, BC",1212524,474956,59154158003,Charles Dickens Annex,1212533,474809,66.07706530056474,00:01:06,0.229,schools
"1056 E 37TH AV, VANCOUVER, BC",1212531,473257,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,79.3539093472021,00:01:19,0.378,schools
"1056 E 38TH AV, VANCOUVER, BC",1212536,473155,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,70.56449522871671,00:01:10,0.279,schools
"1056 E 40TH AV, VANCOUVER, BC",1212544,472948,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,86.92618304540639,00:01:26,0.381,schools
"1056 MATTHEWS AV, VANCOUVER, BC",1209126,475043,59150657010,L'Ecole Bilingue Elementary,1209026,475541,78.05193918862891,00:01:18,0.695,schools
"1056 RICHELIEU AV, VANCOUVER, BC",1209144,475277,59150656002,L'Ecole Bilingue Elementary,1209026,475541,28.673450945807303,00:00:28,0.266,schools
"1056 W 13TH AV, VANCOUVER, BC",1209189,475693,59150646002,L'Ecole Bilingue Elementary,1209026,475541,74.27041586960273,00:01:14,0.321,schools
"1056 W 14TH AV, VANCOUVER, BC",1209191,475588,59150645004,L'Ecole Bilingue Elementary,1209026,475541,50.723396574484354,00:00:50,0.213,schools
"1057 BARCLAY ST, VANCOUVER, BC",1209229,478321,59153683001,Pattison High School,1209307,478110,58.15210383559456,00:00:58,0.378,schools
"1057 DAVIE ST, VANCOUVER, BC",1208920,478004,59153684002,Pattison High School,1209307,478110,79.34450501121248,00:01:19,0.49,schools
"1057 DENMAN ST, VANCOUVER, BC",1208182,478906,59150863010,King George Secondary,1208443,479047,43.15436984958813,00:00:43,0.32,schools
"1057 E 13TH AV, VANCOUVER, BC",1212540,475788,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,108.89099126149371,00:01:48,0.988,schools
"1057 E 14TH AV, VANCOUVER, BC",1212536,475686,59150745004,Charles Dickens Elementary,1212535,475325,112.8144561018987,00:01:52,0.721,schools
"1057 E 21ST AV, VANCOUVER, BC",1212542,475009,59154158001,Charles Dickens Annex,1212533,474809,60.219477927766135,00:01:00,0.334,schools
"1058 E 13TH AV, VANCOUVER, BC",1212542,475729,59150745004,Charles Dickens Elementary,1212535,475325,110.55422004929697,00:01:50,0.714,schools
"1058 E 39TH AV, VANCOUVER, BC",1212542,473053,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,74.43349901369858,00:01:14,0.28,schools
"1058 NELSON ST, VANCOUVER, BC",1209098,478207,59153684001,Pattison High School,1209307,478110,58.456257214161475,00:00:58,0.272,schools
"1059 E 11TH AV, VANCOUVER, BC",1212543,475989,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,113.87701807875054,00:01:53,1.077,schools
"1059 E 12TH AV, VANCOUVER, BC",1212543,475888,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,102.34429686805306,00:01:42,0.98,schools
"1059 E 33RD AV, VANCOUVER, BC",1212526,473726,59150419004,Sir Richard McBride Annex,1212408,473884,39.61516275646977,00:00:39,0.191,schools
"1059 NELSON ST, VANCOUVER, BC",1209147,478246,59153683002,Lord Roberts Annex,1208956,478319,48.77140152637861,00:00:48,0.251,schools
"106 CARRALL ST, VANCOUVER, BC",1210864,478513,59153578002,Crosstown Elementary,1210665,477892,191.8594461504074,00:03:11,1.645,schools
"106 E 18TH AV, VANCOUVER, BC",1211066,475210,59150684009,Simon Fraser Elementary,1210646,475505,88.70803563735241,00:01:28,0.649,schools
"106 E 37TH AV, VANCOUVER, BC",1211089,473282,59150539005,General Brock Elementary,1211269,473756,104.52884298943225,00:01:44,0.844,schools
"106 E 38TH AV, VANCOUVER, BC",1211091,473180,59150539006,General Brock Elementary,1211269,473756,98.8682677351617,00:01:38,0.805,schools
"106 E 40TH AV, VANCOUVER, BC",1211094,472978,59150534005,Sir Wm Van Horne Elementary,1210881,472668,98.95567255706942,00:01:38,0.544,schools
"106 E 6TH AV, VANCOUVER, BC",1211024,476421,59153163006,St Patrick Regional Secondary,1211034,475992,97.57787527321564,00:01:37,0.815,schools
"106 E 7TH AV, VANCOUVER, BC",1211017,476321,59153163009,St Patrick Regional Secondary,1211034,475992,78.11761479548586,00:01:18,0.608,schools
"106 W 12TH AV, VANCOUVER, BC",1210698,475828,59153157002,St Patrick's Elementary,1211054,475810,64.07051823627448,00:01:04,0.407,schools
"106 W HASTINGS ST, VANCOUVER, BC",1210585,478236,59154181003,Crosstown Elementary,1210665,477892,86.79357603315277,00:01:26,0.71,schools
"106 W HASTINGS ST, VANCOUVER, BC",1210577,478238,59154181003,Crosstown Elementary,1210665,477892,86.79357603315277,00:01:26,0.71,schools
"1060 ALBERNI ST, VANCOUVER, BC",1209393,478535,59153483001,Lord Roberts Annex,1208956,478319,83.15221211497794,00:01:23,0.565,schools
"1060 BARCLAY ST, VANCOUVER, BC",1209207,478259,59153683002,Lord Roberts Annex,1208956,478319,45.3837876053788,00:00:45,0.237,schools
"1060 BARCLAY ST, VANCOUVER, BC",1209170,478293,59153683002,Lord Roberts Annex,1208956,478319,45.3837876053788,00:00:45,0.237,schools
"1060 DAVIE ST, VANCOUVER, BC",1208886,477953,59150795003,Pattison High School,1209307,478110,91.84023023978031,00:01:31,0.589,schools
"1060 E 10TH AV, VANCOUVER, BC",1212532,476031,59150744002,Florence Nightingale StrongStart Centre,1211687,475869,117.18721867150366,00:01:57,1.087,schools
"1060 E 11TH AV, VANCOUVER, BC",1212545,475932,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,101.38804443185646,00:01:41,0.977,schools
"1060 E 20TH AV, VANCOUVER, BC",1212535,475057,59154158001,Charles Dickens Annex,1212533,474809,73.31263214987544,00:01:13,0.323,schools
"1060 E 20TH AV, VANCOUVER, BC",1212530,475057,59154158001,Charles Dickens Annex,1212533,474809,73.31263214987544,00:01:13,0.323,schools
"1060 E 22ND AV, VANCOUVER, BC",1212547,474849,59150373001,Charles Dickens Annex,1212533,474809,7.729592190579843,00:00:07,0.024,schools
"1060 E 22ND AV, VANCOUVER, BC",1212556,474855,59150373001,Charles Dickens Annex,1212533,474809,7.729592190579843,00:00:07,0.024,schools
"1060 E 33RD AV, VANCOUVER, BC",1212550,473673,59150381004,Sir Richard McBride Annex,1212408,473884,63.01982751322383,00:01:03,0.305,schools
"1060 E HASTINGS ST, VANCOUVER, BC",1212473,478197,59153189016,Admiral Seymour StrongStart Centre,1212578,477967,48.16922753410442,00:00:48,0.271,schools
"1060 GRANVILLE ST, VANCOUVER, BC",1209423,477819,59154134002,Anchor Point Montessori,1208902,477646,138.47075545083956,00:02:18,0.888,schools
"1060 GRANVILLE ST, VANCOUVER, BC",1209418,477813,59154134002,Anchor Point Montessori,1208902,477646,138.47075545083956,00:02:18,0.888,schools
"1060 HOWE ST, VANCOUVER, BC",1209362,477906,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209346,477889,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209336,477878,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209330,477872,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209367,477912,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209342,477884,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209333,477864,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209364,477898,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209352,477895,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209369,477919,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209361,477895,59154134003,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 NICOLA ST, VANCOUVER, BC",1208534,478560,59150816001,Lord Roberts Elementary,1208355,478705,54.28295253697688,00:00:54,0.332,schools
"1060 W 15TH AV, VANCOUVER, BC",1209157,475492,59150645003,L'Ecole Bilingue Elementary,1209026,475541,49.79132138919433,00:00:49,0.177,schools
"1060 W 8TH AV, VANCOUVER, BC",1209166,476213,59153133004,Peak House,1208284,476091,132.89937781409128,00:02:12,0.956,schools
"1060 W 8TH AV, VANCOUVER, BC",1209181,476213,59153133004,Peak House,1208284,476091,132.89937781409128,00:02:12,0.956,schools
"1060 W 8TH AV, VANCOUVER, BC",1209183,476209,59153133004,Peak House,1208284,476091,132.89937781409128,00:02:12,0.956,schools
"1060 W KING EDWARD AV, VANCOUVER, BC",1209168,474521,59150659018,Westside Montessori,1209243,474492,19.36443140492383,00:00:19,0.056,schools
"1061 E 10TH AV, VANCOUVER, BC",1212531,476088,59150744001,Florence Nightingale StrongStart Centre,1211687,475869,129.4848134488687,00:02:09,1.187,schools
"1061 E 15TH AV, VANCOUVER, BC",1212537,475583,59150737004,Charles Dickens Elementary,1212535,475325,94.29632058719183,00:01:34,0.626,schools
"1061 E 38TH AV, VANCOUVER, BC",1212544,473213,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,83.27628906669007,00:01:23,0.39,schools
"1061 E 39TH AV, VANCOUVER, BC",1212549,473113,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,74.56859897057797,00:01:14,0.291,schools
"1061 E 40TH AV, VANCOUVER, BC",1212552,473009,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,77.28062575032129,00:01:17,0.289,schools
"1061 W 38TH AV, VANCOUVER, BC",1209168,473208,59150669008,Pacific Torah Institute International,1209340,472811,90.07969429766281,00:01:30,0.729,schools
"1062 E 12TH AV, VANCOUVER, BC",1212548,475831,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,105.96214267329093,00:01:45,0.979,schools
"1062 E 20TH AV, VANCOUVER, BC",1212543,475057,59154158001,Charles Dickens Annex,1212533,474809,69.05856620937752,00:01:09,0.31,schools
"1062 E 21ST AV, VANCOUVER, BC",1212534,474956,59154158003,Charles Dickens Annex,1212533,474809,62.80570184388983,00:01:02,0.219,schools
"1062 E 37TH AV, VANCOUVER, BC",1212544,473257,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,83.60733040380039,00:01:23,0.391,schools
"1062 E 38TH AV, VANCOUVER, BC",1212546,473156,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,73.84262845694245,00:01:13,0.289,schools
"1062 E 39TH AV, VANCOUVER, BC",1212552,473054,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,77.55369512539818,00:01:17,0.29,schools
"1062 E 40TH AV, VANCOUVER, BC",1212554,472949,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,90.24276927631446,00:01:30,0.391,schools
"1062 E 7TH AV, VANCOUVER, BC",1212534,476342,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,138.39944127107754,00:02:18,1.009,schools
"1062 HOMER ST, VANCOUVER, BC",1209632,477604,59153470004,Elsie Roy Elementary,1209538,477136,120.44554354862433,00:02:00,0.94,schools
"1062 HOMER ST, VANCOUVER, BC",1209642,477615,59153470004,Elsie Roy Elementary,1209538,477136,120.44554354862433,00:02:00,0.94,schools
"1062 W 16TH AV, VANCOUVER, BC",1209156,475398,59150656001,L'Ecole Bilingue Elementary,1209026,475541,43.682279278955306,00:00:43,0.242,schools
"1063 BALFOUR AV, VANCOUVER, BC",1209169,474890,59150657010,Vancouver Talmud Torah Elementary,1209333,474385,63.410338028664746,00:01:03,0.566,schools
"1063 CONNAUGHT DRIVE, VANCOUVER, BC",1209199,473962,59150670008,Vancouver Talmud Torah Elementary,1209333,474385,67.68489734707485,00:01:07,0.533,schools
"1063 E 13TH AV, VANCOUVER, BC",1212550,475788,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,105.6190648466417,00:01:45,0.978,schools
"1063 E 22ND AV, VANCOUVER, BC",1212542,474912,59154158003,Charles Dickens Annex,1212533,474809,60.55664325550079,00:01:00,0.212,schools
"1063 W 7TH AV, VANCOUVER, BC",1209168,476361,59154192002,False Creek Elementary,1209243,476553,139.76977756018601,00:02:19,0.794,schools
"1063 W BROADWAY, VANCOUVER, BC",1209166,476173,59153133004,Peak House,1208284,476091,127.03844802436178,00:02:07,0.938,schools
"1063 W KING EDWARD AV, VANCOUVER, BC",1209167,474614,59150659016,Vancouver Talmud Torah Elementary,1209333,474385,62.20582192232526,00:01:02,0.376,schools
"1064 BALFOUR AV, VANCOUVER, BC",1209164,474822,59150659002,Vancouver Talmud Torah Elementary,1209333,474385,72.2479303530937,00:01:12,0.521,schools
"1064 E 13TH AV, VANCOUVER, BC",1212552,475730,59150745004,Charles Dickens Elementary,1212535,475325,107.27531404602034,00:01:47,0.704,schools
"1064 E 20TH AV, VANCOUVER, BC",1212555,475057,59154158001,Charles Dickens Annex,1212533,474809,65.13173611038616,00:01:05,0.298,schools
"1065 BURNABY ST, VANCOUVER, BC",1208845,477926,59150795003,Pattison High School,1209307,478110,95.04924583725392,00:01:35,0.603,schools
"1065 BUTE ST, VANCOUVER, BC",1208817,478315,59153675001,Lord Roberts Annex,1208956,478319,53.98393773381395,00:00:53,0.223,schools
"1065 E 17TH AV, VANCOUVER, BC",1212547,475414,59154191003,Charles Dickens Elementary,1212535,475325,60.13118438072334,00:01:00,0.229,schools
"1065 E 41ST AV, VANCOUVER, BC",1212562,472905,59150387001,Sir Alexander Mackenzie Elementary,1212313,473057,92.88441077843753,00:01:32,0.399,schools
"1065 E 8TH AV, VANCOUVER, BC",1212529,476299,59150721001,Mount Pleasant StrongStart Centre,1211649,476302,140.43058173411163,00:02:20,1.015,schools
"1065 HARWOOD ST, VANCOUVER, BC",1208761,477854,59150793003,Anchor Point Montessori,1208902,477646,84.1259761793177,00:01:24,0.598,schools
"1065 PACIFIC ST, VANCOUVER, BC",1208698,477762,59150792005,Anchor Point Montessori,1208902,477646,81.69974140495079,00:01:21,0.505,schools
"1065 RICHELIEU AV, VANCOUVER, BC",1209155,475346,59150656001,L'Ecole Bilingue Elementary,1209026,475541,27.41323760787674,00:00:27,0.253,schools
"1065 W 10TH AV, VANCOUVER, BC",1209167,476062,59153136001,L'Ecole Bilingue Elementary,1209026,475541,126.25697630805671,00:02:06,0.924,schools
"1065 W 11TH AV, VANCOUVER, BC",1209169,475959,59153136002,L'Ecole Bilingue Elementary,1209026,475541,106.0519004155613,00:01:46,0.601,schools
"1065 W 11TH AV, VANCOUVER, BC",1209184,475959,59153136002,L'Ecole Bilingue Elementary,1209026,475541,106.0519004155613,00:01:46,0.601,schools
"1065 W 11TH AV, VANCOUVER, BC",1209154,475959,59153136002,L'Ecole Bilingue Elementary,1209026,475541,106.0519004155613,00:01:46,0.601,schools
"1065 W 12TH AV, VANCOUVER, BC",1209171,475857,59153136003,L'Ecole Bilingue Elementary,1209026,475541,66.12043148125171,00:01:06,0.444,schools
"1065 W 12TH AV, VANCOUVER, BC",1209155,475857,59153136003,L'Ecole Bilingue Elementary,1209026,475541,66.12043148125171,00:01:06,0.444,schools
"1065 W 15TH AV, VANCOUVER, BC",1209174,475546,59150645004,L'Ecole Bilingue Elementary,1209026,475541,44.82338056225232,00:00:44,0.195,schools
"1065 W 8TH AV, VANCOUVER, BC",1209164,476270,59154192004,Peak House,1208284,476091,136.0895088640756,00:02:16,1.034,schools
"1066 E 18TH AV, VANCOUVER, BC",1212538,475257,59154191009,Charles Dickens Elementary,1212535,475325,42.613713857639866,00:00:42,0.141,schools
"1066 E 24TH AV, VANCOUVER, BC",1212529,474655,59150373002,Charles Dickens Annex,1212533,474809,71.7806393586628,00:01:11,0.331,schools
"1066 E 28TH AV, VANCOUVER, BC",1212518,474251,59150375007,Sir Richard McBride Annex,1212408,473884,61.98680083403523,00:01:01,0.472,schools
"1066 E 8TH AV, VANCOUVER, BC",1212525,476241,59150721002,Mount Pleasant StrongStart Centre,1211649,476302,144.61399460857933,00:02:24,1.125,schools
"1066 HAMILTON ST, VANCOUVER, BC",1209685,477580,59153470001,Elsie Roy Elementary,1209538,477136,120.17252809219198,00:02:00,0.937,schools
"1066 HARWOOD ST, VANCOUVER, BC",1208721,477809,59150792005,Anchor Point Montessori,1208902,477646,77.003051227983,00:01:17,0.491,schools
"1066 KINGSWAY, VANCOUVER, BC",1212524,475118,59154190005,Charles Dickens Elementary,1212535,475325,65.06568208214243,00:01:05,0.41,schools
"1066 KINGSWAY, VANCOUVER, BC",1212536,475110,59154190005,Charles Dickens Elementary,1212535,475325,65.06568208214243,00:01:05,0.41,schools
"1066 KINGSWAY, VANCOUVER, BC",1212550,475103,59154190005,Charles Dickens Elementary,1212535,475325,65.06568208214243,00:01:05,0.41,schools
"1066 KINGSWAY, VANCOUVER, BC",1212561,475103,59154190005,Charles Dickens Elementary,1212535,475325,65.06568208214243,00:01:05,0.41,schools
"1066 W 11TH AV, VANCOUVER, BC",1209171,475901,59153136003,L'Ecole Bilingue Elementary,1209026,475541,101.63022534136121,00:01:41,0.516,schools
"1066 W 13TH AV, VANCOUVER, BC",1209160,475692,59150646002,L'Ecole Bilingue Elementary,1209026,475541,64.77604526350675,00:01:04,0.292,schools
"1066 W HASTINGS ST, VANCOUVER, BC",1209732,478825,59153995002,Alexander Academy,1210097,478578,106.91798135273521,00:01:46,0.581,schools
"1067 DAVIE ST, VANCOUVER, BC",1208916,478008,59153684002,Pattison High School,1209307,478110,80.7017491985741,00:01:20,0.496,schools
"1067 E 12TH AV, VANCOUVER, BC",1212551,475888,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,99.72669032711666,00:01:39,0.972,schools
"1067 E 13TH AV, VANCOUVER, BC",1212560,475788,59150745005,Florence Nightingale StrongStart Centre,1211687,475869,94.01515369016047,00:01:34,0.968,schools
"1067 E 14TH AV, VANCOUVER, BC",1212545,475687,59150745004,Charles Dickens Elementary,1212535,475325,109.86274991488118,00:01:49,0.712,schools
"1067 GRANVILLE ST, VANCOUVER, BC",1209369,477854,59154134003,Anchor Point Montessori,1208902,477646,113.79469073124775,00:01:53,0.763,schools
"1067 GRANVILLE ST, VANCOUVER, BC",1209359,477842,59154134003,Anchor Point Montessori,1208902,477646,113.79469073124775,00:01:53,0.763,schools
"1067 ROBSON ST, VANCOUVER, BC",1209376,478482,59153483001,Lord Roberts Annex,1208956,478319,88.63094978098013,00:01:28,0.588,schools
"1067 SEYMOUR ST, VANCOUVER, BC",1209434,477769,59154134002,Anchor Point Montessori,1208902,477646,131.55469249871837,00:02:11,0.867,schools
"1067 W CORDOVA ST, VANCOUVER, BC",1209803,478943,59153997002,Alexander Academy,1210097,478578,121.39856440912521,00:02:01,0.754,schools
"1068 E 11TH AV, VANCOUVER, BC",1212555,475932,59150744003,Florence Nightingale StrongStart Centre,1211687,475869,98.11603625568546,00:01:38,0.967,schools
"1068 E 14TH AV, VANCOUVER, BC",1212555,475630,59150737004,Charles Dickens Elementary,1212535,475325,88.08218065444454,00:01:28,0.607,schools
"1068 E 16TH AV, VANCOUVER, BC",1212548,475458,59154191003,Charles Dickens Elementary,1212535,475325,59.505304097879204,00:00:59,0.227,schools
"1068 E 21ST AV, VANCOUVER, BC",1212544,474957,59154158003,Charles Dickens Annex,1212533,474809,59.56922267880102,00:00:59,0.209,schools
"1068 E 24TH AV, VANCOUVER, BC",1212540,474655,59150373002,Charles Dickens Annex,1212533,474809,70.98900093136919,00:01:10,0.32,schools
"1068 E 38TH AV, VANCOUVER, BC",1212555,473156,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,76.78759680328268,00:01:16,0.298,schools
"1068 GRANVILLE ST, VANCOUVER, BC",1209413,477808,59154134002,Anchor Point Montessori,1208902,477646,136.1116696413368,00:02:16,0.881,schools
"1068 HORNBY ST, VANCOUVER, BC",1209267,477948,59150782001,Pattison High School,1209307,478110,80.353125495793,00:01:20,0.602,schools
"1068 LAURIER AV, VANCOUVER, BC",1209174,474681,59150659016,Vancouver Talmud Torah Elementary,1209333,474385,59.28688140622028,00:00:59,0.367,schools
"1068 W 27TH AV, VANCOUVER, BC",1209172,474312,59150659009,Vancouver Talmud Torah Elementary,1209333,474385,40.86834558682214,00:00:40,0.189,schools
"1068 W 29TH AV, VANCOUVER, BC",1209195,474107,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,78.57958236924539,00:01:18,0.482,schools
"1068 W 32ND AV, VANCOUVER, BC",1209201,473774,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,105.65896803770906,00:01:45,0.714,schools
"1068 W 37TH AV, VANCOUVER, BC",1209186,473251,59150669008,Pacific Torah Institute International,1209340,472811,96.57985317003306,00:01:36,0.648,schools
"1068 W BROADWAY, VANCOUVER, BC",1209168,476107,59153136001,L'Ecole Bilingue Elementary,1209026,475541,125.70325678083877,00:02:05,0.922,schools
"1068 WOLFE AV, VANCOUVER, BC",1209119,475118,59150657016,L'Ecole Bilingue Elementary,1209026,475541,64.42817356333867,00:01:04,0.583,schools
"1069 BARCLAY ST, VANCOUVER, BC",1209206,478341,59153683001,Lord Roberts Annex,1208956,478319,51.90458180620861,00:00:51,0.34,schools
"1069 CONNAUGHT DRIVE, VANCOUVER, BC",1209181,473964,59150670008,Vancouver Talmud Torah Elementary,1209333,474385,79.24474529734066,00:01:19,0.539,schools
"1069 DENMAN ST, VANCOUVER, BC",1208177,478898,59150863010,King George Secondary,1208443,479047,43.82280871395266,00:00:43,0.329,schools
"1069 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209177,474064,59150670009,Vancouver Talmud Torah Elementary,1209333,474385,65.42633979995848,00:01:05,0.491,schools
"1069 DOUGLAS CRESCENT, VANCOUVER, BC",1209163,475202,59150656002,L'Ecole Bilingue Elementary,1209026,475541,49.133562879561694,00:00:49,0.555,schools
"1069 E 15TH AV, VANCOUVER, BC",1212546,475588,59150737004,Charles Dickens Elementary,1212535,475325,91.31699596250016,00:01:31,0.617,schools
"1069 E 29TH AV, VANCOUVER, BC",1212523,474212,59150375007,Sir Richard McBride Annex,1212408,473884,60.903907009062635,00:01:00,0.469,schools
"1069 E 38TH AV, VANCOUVER, BC",1212554,473213,59150385001,Sir Alexander Mackenzie Elementary,1212313,473057,89.2725683846587,00:01:29,0.519,schools
"1069 E 39TH AV, VANCOUVER, BC",1212558,473114,59150385002,Sir Alexander Mackenzie Elementary,1212313,473057,77.51951349373948,00:01:17,0.3,schools
"1069 E 40TH AV, VANCOUVER, BC",1212563,473009,59150385003,Sir Alexander Mackenzie Elementary,1212313,473057,80.88000686363533,00:01:20,0.3,schools
"1069 W 16TH AV, VANCOUVER, BC",1209157,475454,59150645003,L'Ecole Bilingue Elementary,1209026,475541,49.403608240037315,00:00:49,0.176,schools
"1069 W 26TH AV, VANCOUVER, BC",1209170,474473,59150659018,Westside Montessori,1209243,474492,32.086090220744424,00:00:32,0.092,schools
"1069 W 27TH AV, VANCOUVER, BC",1209173,474370,59150659008,Vancouver Talmud Torah Elementary,1209333,474385,41.695744978279805,00:00:41,0.186,schools
"1069 W 29TH AV, VANCOUVER, BC",1209175,474165,59150670010,Vancouver Talmud Torah Elementary,1209333,474385,62.65247789111703,00:01:02,0.334,schools
"1069 W 32ND AV, VANCOUVER, BC",1209181,473838,59150670007,Vancouver Talmud Torah Elementary,1209333,474385,92.91232074204977,00:01:32,0.727,schools
"1069 W 33RD AV, VANCOUVER, BC",1209183,473732,59150670006,Vancouver Talmud Torah Elementary,1209333,474385,92.38290363533368,00:01:32,0.83,schools
"107 E 20TH AV, VANCOUVER, BC",1211068,475052,59150684006,David Livingstone Elementary,1211419,474823,88.58773945633828,00:01:28,0.546,schools
"107 E 21ST AV, VANCOUVER, BC",1211068,474956,59150685001,David Livingstone Elementary,1211419,474823,73.80508407315801,00:01:13,0.454,schools
"107 E 3RD AV, VANCOUVER, BC",1211009,476781,59154173014,St Francis Xavier,1211599,476578,83.33826011174821,00:01:23,0.807,schools
"107 E BROADWAY, VANCOUVER, BC",1211033,476190,59153163009,St Patrick Regional Secondary,1211034,475992,61.9872021664954,00:01:01,0.502,schools
"107 E BROADWAY, VANCOUVER, BC",1211033,476221,59153163009,St Patrick Regional Secondary,1211034,475992,61.9872021664954,00:01:01,0.502,schools
"107 E CORDOVA ST, VANCOUVER, BC",1211001,478346,59153581001,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210978,478346,59153581001,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1211009,478346,59153581001,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210994,478346,59153581001,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 E CORDOVA ST, VANCOUVER, BC",1210986,478345,59153581001,Crosstown Elementary,1210665,477892,110.43446017204013,00:01:50,0.95,schools
"107 W 14TH AV, VANCOUVER, BC",1210697,475684,59153156002,St Patrick's Elementary,1211054,475810,64.72310489066255,00:01:04,0.404,schools
